"Table name
","Statecode
","Disttcode
",Areaname,Total/,Educational level,"Present age
",Total women ,Total ever married women,0,1,2,3,4,5,6,7+,P,M,F
F0324,24,490,District - Navsari,Total,Literate but below primary,35-39,5535,5394,368,670,2142,1477,506,139,58,34,12709,6553,6156
F0324,24,490,District - Navsari,Total,Literate but below primary,40-44,5545,5414,375,668,1984,1596,521,189,57,24,12988,6809,6179
F0324,24,490,District - Navsari,Total,Literate but below primary,45-49,5070,4980,345,585,1500,1604,624,188,86,48,12710,6701,6009
F0324,24,490,District - Navsari,Total,Literate but below primary,50-54,4316,4235,284,411,1081,1374,685,245,102,53,11689,6149,5540
F0324,24,490,District - Navsari,Total,Literate but below primary,55-59,3822,3761,261,345,800,1035,752,334,137,97,11299,5867,5432
F0324,24,490,District - Navsari,Total,Literate but below primary,60-64,3605,3551,273,323,609,815,745,441,205,140,11479,6021,5458
F0324,24,490,District - Navsari,Total,Literate but below primary,65-69,2929,2877,200,247,423,600,593,425,221,168,10034,5289,4745
F0324,24,490,District - Navsari,Total,Literate but below primary,70-74,2669,2637,200,229,316,456,509,379,283,265,9963,5168,4795
F0324,24,490,District - Navsari,Total,Literate but below primary,75-79,1591,1575,115,131,155,230,273,265,198,208,6369,3311,3058
F0324,24,490,District - Navsari,Total,Literate but below primary,80+,1860,1826,175,158,216,256,246,260,202,313,7362,3797,3565
F0324,24,490,District - Navsari,Total,Primary but below middle,All Ages,98905,58352,8136,8110,18213,13308,6196,2510,1045,834,134553,70325,64228
F0324,24,490,District - Navsari,Total,Primary but below middle,Less than 15,31621,1006,764,42,200,0,0,0,0,0,442,240,202
F0324,24,490,District - Navsari,Total,Primary but below middle,15-19,8009,1928,1237,423,162,56,50,0,0,0,1115,578,537
F0324,24,490,District - Navsari,Total,Primary but below middle,20-24,8185,6137,1908,2016,1760,335,66,15,13,24,7140,3699,3441
F0324,24,490,District - Navsari,Total,Primary but below middle,25-29,7342,6792,952,1299,3042,1182,210,55,19,33,12421,6404,6017
F0324,24,490,District - Navsari,Total,Primary but below middle,30-34,6863,6570,697,725,2965,1588,418,98,47,32,14126,7267,6859
F0324,24,490,District - Navsari,Total,Primary but below middle,35-39,6369,6166,442,735,2599,1668,496,153,42,31,14171,7300,6871
F0324,24,490,District - Navsari,Total,Primary but below middle,40-44,5804,5674,393,562,2085,1758,620,166,50,40,13924,7424,6500
F0324,24,490,District - Navsari,Total,Primary but below middle,45-49,5402,5288,367,564,1693,1688,642,220,65,49,13458,7070,6388
F0324,24,490,District - Navsari,Total,Primary but below middle,50-54,4829,4754,300,447,1246,1591,765,252,103,50,13037,6932,6105
F0324,24,490,District - Navsari,Total,Primary but below middle,55-59,4228,4168,262,368,898,1259,880,347,98,56,12234,6435,5799
F0324,24,490,District - Navsari,Total,Primary but below middle,60-64,3305,3219,247,290,547,894,719,324,121,77,9878,5201,4677
F0324,24,490,District - Navsari,Total,Primary but below middle,65-69,2340,2285,176,185,361,526,531,280,133,93,7524,4007,3517
F0324,24,490,District - Navsari,Total,Primary but below middle,70-74,1981,1952,152,166,268,351,432,279,168,136,6919,3563,3356
F0324,24,490,District - Navsari,Total,Primary but below middle,75-79,1045,1035,85,98,137,183,194,159,88,91,3730,1939,1791
F0324,24,490,District - Navsari,Total,Primary but below middle,80+,1044,1003,101,113,134,154,146,145,93,117,3634,1831,1803
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,All Ages,71013,43705,6869,7465,16648,8897,2647,707,245,227,84837,44150,40687
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,Less than 15,12637,608,338,71,199,0,0,0,0,0,469,253,216
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,15-19,12945,1773,1301,308,106,33,25,0,0,0,719,361,358
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,20-24,8301,5874,1923,2151,1453,243,38,21,14,31,6369,3270,3099
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,25-29,7825,7095,1094,1605,3215,921,169,35,18,38,12063,6118,5945
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,30-34,7009,6683,710,936,3368,1289,269,59,21,31,13302,6904,6398
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,35-39,5873,5713,400,731,2750,1391,334,72,18,17,12342,6338,6004
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,40-44,5465,5366,333,595,2352,1525,413,98,30,20,12347,6502,5845
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,45-49,4073,3996,240,425,1496,1330,350,101,33,21,9681,5100,4581
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,50-54,2571,2527,164,251,775,880,352,71,23,11,6429,3482,2947
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,55-59,1830,1807,148,152,447,645,292,84,30,9,4813,2536,2277
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,60-64,1165,1127,83,107,233,363,225,82,22,12,3195,1671,1524
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,65-69,538,506,52,46,83,142,108,42,16,17,1502,767,735
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,70-74,199,191,19,19,41,47,31,17,9,8,567,292,275
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,75-79,116,111,17,11,19,21,21,7,10,5,327,173,154
F0324,24,490,District - Navsari,Total,Middle but below matric or secondary,80+,146,123,18,17,39,26,9,8,0,6,297,152,145
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,All Ages,130201,91665,16351,19103,36365,14616,3681,914,315,320,159450,83568,75882
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,Less than 15,0,0,0,0,0,0,0,0,0,0,0,0,0
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,15-19,28764,3781,2910,578,197,57,39,0,0,0,1299,672,627
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,20-24,22283,12479,5657,4385,2061,240,54,29,24,29,9955,5097,4858
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,25-29,16801,15010,2769,4822,5974,1131,171,58,29,56,21761,11296,10465
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,30-34,14796,14195,1545,2748,7433,1964,340,75,32,58,25913,13580,12333
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,35-39,13082,12713,1069,2055,6682,2333,435,92,17,30,24973,13110,11863
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,40-44,10509,10274,670,1519,5133,2313,487,97,24,31,21549,11225,10324
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,45-49,7683,7536,491,1029,3468,1950,441,92,37,28,16488,8803,7685
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,50-54,6005,5872,376,712,2320,1742,530,128,44,20,13760,7154,6606
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,55-59,4271,4183,277,502,1468,1311,459,115,36,15,10112,5386,4726
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,60-64,2740,2686,182,324,835,829,367,94,37,18,6781,3640,3141
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,65-69,1397,1322,144,157,331,399,189,73,16,13,3338,1775,1563
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,70-74,641,627,86,77,156,170,96,26,9,7,1530,799,731
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,75-79,270,246,42,31,61,51,30,18,5,8,614,305,309
F0324,24,490,District - Navsari,Total,Matric or secondary but below graduate,80+,346,305,51,69,82,51,27,15,4,6,641,325,316
F0324,24,490,District - Navsari,Total,Graduate and above,All Ages,35496,27512,6478,8739,9860,1862,355,96,43,79,36853,19249,17604
F0324,24,490,District - Navsari,Total,Graduate and above,Less than 15,0,0,0,0,0,0,0,0,0,0,0,0,0
F0324,24,490,District - Navsari,Total,Graduate and above,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0
F0324,24,490,District - Navsari,Total,Graduate and above,20-24,7291,2864,1989,723,117,11,8,5,5,6,1124,592,532
F0324,24,490,District - Navsari,Total,Graduate and above,25-29,7841,5803,2134,2583,942,80,26,16,8,14,5056,2720,2336
F0324,24,490,District - Navsari,Total,Graduate and above,30-34,5909,5241,899,1998,2029,234,33,15,10,23,7210,3699,3511
F0324,24,490,District - Navsari,Total,Graduate and above,35-39,4752,4454,519,1350,2203,311,45,9,3,14,7050,3696,3354
F0324,24,490,District - Navsari,Total,Graduate and above,40-44,3369,3171,311,795,1668,327,50,9,3,8,5440,2802,2638
F0324,24,490,District - Navsari,Total,Graduate and above,45-49,2419,2299,225,553,1144,312,49,12,0,4,4066,2135,1931
F0324,24,490,District - Navsari,Total,Graduate and above,50-54,1628,1577,132,298,851,227,49,8,8,4,3000,1580,1420
F0324,24,490,District - Navsari,Total,Graduate and above,55-59,1053,1006,94,204,484,174,40,7,1,2,1912,998,914
F0324,24,490,District - Navsari,Total,Graduate and above,60-64,550,512,67,96,215,99,23,10,1,1,980,497,483
F0324,24,490,District - Navsari,Total,Graduate and above,65-69,246,227,26,51,88,37,20,2,1,2,449,237,212
F0324,24,490,District - Navsari,Total,Graduate and above,70-74,136,120,27,16,40,26,8,1,2,0,223,109,114
F0324,24,490,District - Navsari,Total,Graduate and above,75-79,59,41,9,13,11,6,2,0,0,0,61,35,26
F0324,24,490,District - Navsari,Total,Graduate and above,80+,83,69,14,19,24,8,1,1,1,1,115,70,45
F0324,24,490,District - Navsari,Rural,Total,All Ages,455786,293819,38779,45069,96141,62613,27011,12201,6189,5816,676982,350196,326786
F0324,24,490,District - Navsari,Rural,Total,Less than 15,106437,1675,1021,123,531,0,0,0,0,0,1185,646,539
F0324,24,490,District - Navsari,Rural,Total,15-19,40459,7315,4877,1417,586,236,199,0,0,0,4093,2098,1995
F0324,24,490,District - Navsari,Rural,Total,20-24,39073,25549,9612,8499,5871,1119,233,89,48,78,25861,13120,12741
F0324,24,490,District - Navsari,Rural,Total,25-29,36025,32106,5719,8096,13107,3972,786,216,75,135,51995,26585,25410
F0324,24,490,District - Navsari,Rural,Total,30-34,35264,33535,3611,5181,15761,6586,1620,434,180,162,67491,34454,33037
F0324,24,490,District - Navsari,Rural,Total,35-39,35484,34329,2727,4803,15337,8209,2206,639,226,182,74913,38498,36415
F0324,24,490,District - Navsari,Rural,Total,40-44,34387,33521,2309,4164,13611,9257,2887,828,265,200,78009,40291,37718
F0324,24,490,District - Navsari,Rural,Total,45-49,29858,29246,1974,3568,10384,8830,2950,921,375,244,71392,37132,34260
F0324,24,490,District - Navsari,Rural,Total,50-54,25060,24654,1596,2679,7334,7845,3287,1145,455,313,64937,33915,31022
F0324,24,490,District - Navsari,Rural,Total,55-59,20524,20249,1285,1976,5098,6008,3525,1425,562,370,57704,30029,27675
F0324,24,490,District - Navsari,Rural,Total,60-64,17726,17454,1287,1617,3488,4444,3362,1769,840,647,54195,28267,25928
F0324,24,490,District - Navsari,Rural,Total,65-69,12765,12558,893,1055,2031,2695,2516,1673,940,755,43144,22560,20584
F0324,24,490,District - Navsari,Rural,Total,70-74,9663,9548,737,780,1281,1610,1722,1395,1000,1023,36039,18774,17265
F0324,24,490,District - Navsari,Rural,Total,75-79,5042,4988,374,357,564,725,837,806,560,765,20393,10544,9849
F0324,24,490,District - Navsari,Rural,Total,80+,5684,5465,493,492,664,743,735,796,628,914,22043,11393,10650
F0324,24,490,District - Navsari,Rural,Illiterate,All Ages,142626,91255,7351,10601,24540,23210,12321,6323,3459,3450,257951,133449,124502
F0324,24,490,District - Navsari,Rural,Illiterate,Less than 15,48176,265,58,28,179,0,0,0,0,0,386,201,185
F0324,24,490,District - Navsari,Rural,Illiterate,15-19,1790,750,325,161,118,75,71,0,0,0,906,471,435
F0324,24,490,District - Navsari,Rural,Illiterate,20-24,3060,2564,724,779,710,259,49,22,12,9,3420,1749,1671
F0324,24,490,District - Navsari,Rural,Illiterate,25-29,3580,3323,451,596,1244,730,208,61,16,17,6637,3410,3227
F0324,24,490,District - Navsari,Rural,Illiterate,30-34,5192,4959,415,548,1853,1386,494,154,62,47,11900,6025,5875
F0324,24,490,District - Navsari,Rural,Illiterate,35-39,8282,8022,614,932,2889,2348,752,285,115,87,19563,10036,9527
F0324,24,490,District - Navsari,Rural,Illiterate,40-44,11094,10840,730,1271,3724,3256,1206,402,141,110,27016,13773,13243
F0324,24,490,District - Navsari,Rural,Illiterate,45-49,11945,11742,728,1485,3778,3561,1397,457,194,142,29877,15486,14391
F0324,24,490,District - Navsari,Rural,Illiterate,50-54,11112,10968,688,1281,3088,3357,1505,613,234,202,29588,15442,14146
F0324,24,490,District - Navsari,Rural,Illiterate,55-59,9600,9517,553,999,2400,2734,1602,699,307,223,27514,14270,13244
F0324,24,490,District - Navsari,Rural,Illiterate,60-64,9481,9379,682,921,1893,2243,1748,963,506,423,29508,15314,14194
F0324,24,490,District - Navsari,Rural,Illiterate,65-69,7146,7088,480,620,1142,1415,1415,941,576,499,24848,12904,11944
F0324,24,490,District - Navsari,Rural,Illiterate,70-74,5515,5457,412,446,748,916,927,783,580,645,20844,10917,9927
F0324,24,490,District - Navsari,Rural,Illiterate,75-79,2862,2845,196,199,316,410,477,452,317,478,11866,6145,5721
F0324,24,490,District - Navsari,Rural,Illiterate,80+,3103,3006,229,270,324,395,401,456,380,551,12674,6585,6089
F0324,24,490,District - Navsari,Rural,Literate,All Ages,313160,202564,31428,34468,71601,39403,14690,5878,2730,2366,419031,216747,202284
F0324,24,490,District - Navsari,Rural,Literate,Less than 15,58261,1410,963,95,352,0,0,0,0,0,799,445,354
F0324,24,490,District - Navsari,Rural,Literate,15-19,38669,6565,4552,1256,468,161,128,0,0,0,3187,1627,1560
F0324,24,490,District - Navsari,Rural,Literate,20-24,36013,22985,8888,7720,5161,860,184,67,36,69,22441,11371,11070
F0324,24,490,District - Navsari,Rural,Literate,25-29,32445,28783,5268,7500,11863,3242,578,155,59,118,45358,23175,22183
F0324,24,490,District - Navsari,Rural,Literate,30-34,30072,28576,3196,4633,13908,5200,1126,280,118,115,55591,28429,27162
F0324,24,490,District - Navsari,Rural,Literate,35-39,27202,26307,2113,3871,12448,5861,1454,354,111,95,55350,28462,26888
F0324,24,490,District - Navsari,Rural,Literate,40-44,23293,22681,1579,2893,9887,6001,1681,426,124,90,50993,26518,24475
F0324,24,490,District - Navsari,Rural,Literate,45-49,17913,17504,1246,2083,6606,5269,1553,464,181,102,41515,21646,19869
F0324,24,490,District - Navsari,Rural,Literate,50-54,13948,13686,908,1398,4246,4488,1782,532,221,111,35349,18473,16876
F0324,24,490,District - Navsari,Rural,Literate,55-59,10924,10732,732,977,2698,3274,1923,726,255,147,30190,15759,14431
F0324,24,490,District - Navsari,Rural,Literate,60-64,8245,8075,605,696,1595,2201,1614,806,334,224,24687,12953,11734
F0324,24,490,District - Navsari,Rural,Literate,65-69,5619,5470,413,435,889,1280,1101,732,364,256,18296,9656,8640
F0324,24,490,District - Navsari,Rural,Literate,70-74,4148,4091,325,334,533,694,795,612,420,378,15195,7857,7338
F0324,24,490,District - Navsari,Rural,Literate,75-79,2180,2143,178,158,248,315,360,354,243,287,8527,4399,4128
F0324,24,490,District - Navsari,Rural,Literate,80+,2581,2459,264,222,340,348,334,340,248,363,9369,4808,4561
F0324,24,490,District - Navsari,Rural,Literate but below primary,All Ages,64073,36969,3691,4491,10922,8906,4430,2245,1208,1076,97734,50433,47301
F0324,24,490,District - Navsari,Rural,Literate but below primary,Less than 15,24694,229,143,14,72,0,0,0,0,0,158,80,78
F0324,24,490,District - Navsari,Rural,Literate but below primary,15-19,1827,613,302,157,86,44,24,0,0,0,557,296,261
F0324,24,490,District - Navsari,Rural,Literate but below primary,20-24,2688,2197,605,693,682,156,38,11,6,6,2814,1402,1412
F0324,24,490,District - Navsari,Rural,Literate but below primary,25-29,3075,2869,358,476,1290,572,132,25,7,9,5545,2810,2735
F0324,24,490,District - Navsari,Rural,Literate but below primary,30-34,3788,3679,304,374,1637,989,262,68,29,16,8309,4213,4096
F0324,24,490,District - Navsari,Rural,Literate but below primary,35-39,4341,4231,300,523,1738,1152,360,93,42,23,9786,5019,4767
F0324,24,490,District - Navsari,Rural,Literate but below primary,40-44,4341,4243,291,522,1599,1249,392,134,40,16,10075,5236,4839
F0324,24,490,District - Navsari,Rural,Literate but below primary,45-49,3746,3675,260,441,1140,1173,427,134,66,34,9269,4803,4466
F0324,24,490,District - Navsari,Rural,Literate but below primary,50-54,3147,3095,199,306,800,1026,481,170,73,40,8508,4427,4081
F0324,24,490,District - Navsari,Rural,Literate but below primary,55-59,2836,2787,196,246,597,777,553,247,102,69,8364,4311,4053
F0324,24,490,District - Navsari,Rural,Literate but below primary,60-64,2676,2640,199,215,436,602,570,347,160,111,8721,4565,4156
F0324,24,490,District - Navsari,Rural,Literate but below primary,65-69,2233,2197,153,168,316,472,449,329,176,134,7767,4079,3688
F0324,24,490,District - Navsari,Rural,Literate but below primary,70-74,1938,1913,145,164,222,297,360,294,215,216,7414,3802,3612
F0324,24,490,District - Navsari,Rural,Literate but below primary,75-79,1093,1081,79,70,99,152,180,193,143,165,4566,2340,2226
F0324,24,490,District - Navsari,Rural,Literate but below primary,80+,1323,1301,127,97,141,189,175,195,144,233,5359,2760,2599
F0324,24,490,District - Navsari,Rural,Primary but below middle,All Ages,67818,38298,5505,5128,12124,8641,3936,1666,706,592,88215,45595,42620
F0324,24,490,District - Navsari,Rural,Primary but below middle,Less than 15,23142,698,560,24,114,0,0,0,0,0,252,143,109
F0324,24,490,District - Navsari,Rural,Primary but below middle,15-19,5965,1441,926,323,117,34,41,0,0,0,823,418,405
F0324,24,490,District - Navsari,Rural,Primary but below middle,20-24,5540,4176,1275,1316,1255,245,50,11,9,15,4983,2547,2436
F0324,24,490,District - Navsari,Rural,Primary but below middle,25-29,4797,4447,643,795,2025,772,137,38,12,25,8171,4165,4006
F0324,24,490,District - Navsari,Rural,Primary but below middle,30-34,4631,4444,468,480,2053,1062,268,59,31,23,9511,4795,4716
F0324,24,490,District - Navsari,Rural,Primary but below middle,35-39,4302,4153,308,492,1803,1102,306,89,29,24,9429,4784,4645
F0324,24,490,District - Navsari,Rural,Primary but below middle,40-44,3735,3646,254,334,1377,1129,389,107,31,25,8946,4718,4228
F0324,24,490,District - Navsari,Rural,Primary but below middle,45-49,3421,3347,245,350,1090,1082,367,141,41,31,8440,4409,4031
F0324,24,490,District - Navsari,Rural,Primary but below middle,50-54,3201,3148,188,292,812,1085,501,164,71,35,8688,4575,4113
F0324,24,490,District - Navsari,Rural,Primary but below middle,55-59,2813,2775,167,225,588,844,609,237,63,42,8271,4297,3974
F0324,24,490,District - Navsari,Rural,Primary but below middle,60-64,2077,2020,152,166,323,561,449,232,88,49,6355,3299,3056
F0324,24,490,District - Navsari,Rural,Primary but below middle,65-69,1472,1442,104,109,204,326,332,200,98,69,4949,2596,2353
F0324,24,490,District - Navsari,Rural,Primary but below middle,70-74,1209,1193,83,83,146,185,277,190,122,107,4537,2349,2188
F0324,24,490,District - Navsari,Rural,Primary but below middle,75-79,605,599,47,47,78,98,107,103,50,69,2278,1182,1096
F0324,24,490,District - Navsari,Rural,Primary but below middle,80+,588,560,54,48,76,75,88,87,57,75,2141,1085,1056
F0324,24,490,District - Navsari,Rural,Middle but below matric or secondary,All Ages,50583,30952,4758,5057,11995,6460,1868,504,169,141,60550,31257,29293
F0324,24,490,District - Navsari,Rural,Middle but below matric or secondary,Less than 15,9078,396,226,48,122,0,0,0,0,0,292,164,128
